Capsule_1.k141_35391_6/64-437,Capsule_1.k141_35391_6,439,641.3,4.2e-191,0.0,374,641.1,3.1e-194,4.9e-191,0.0,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_35391_7/11-266,Capsule_1.k141_35391_7,484,486.6,2.9e-144,2.6,256,444.4,1.1e-134,1.7e-131,3.2,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_35391_7/274-389,Capsule_1.k141_35391_7,484,486.6,2.9e-144,2.6,116,39.8,3.4e-12,5.3e-09,0.0,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_421633_3/5-196,Capsule_1.k141_421633_3,292,145.7,4.8e-41,1.5,192,77.9,1e-23,1.6e-20,0.5,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_421633_3/55-275,Capsule_1.k141_421633_3,292,145.7,4.8e-41,1.5,221,74.1,1.4e-22,2.2e-19,0.0,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_181401_5/28-187,Capsule_1.k141_181401_5,308,141.1,1.1e-39,3.4,160,62.7,3.9e-19,6e-16,0.3,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_181401_5/70-290,Capsule_1.k141_181401_5,308,141.1,1.1e-39,3.4,221,86.7,2.2e-26,3.4e-23,0.2,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_473718_2/28-193,Capsule_1.k141_473718_2,301,128.0,1.1e-35,3.6,166,70.1,2.3e-21,3.7e-18,0.2,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_473718_2/114-295,Capsule_1.k141_473718_2,301,128.0,1.1e-35,3.6,182,66.4,3.1e-20,4.9e-17,0.4,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_254409_4/22-188,Capsule_1.k141_254409_4,295,125.9,4.6e-35,4.5,167,68.3,8.2e-21,1.3e-17,0.2,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_254409_4/109-289,Capsule_1.k141_254409_4,295,125.9,4.6e-35,4.5,181,66.5,2.8e-20,4.4e-17,0.7,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_421107_3/22-188,Capsule_1.k141_421107_3,295,124.3,1.4e-34,3.5,167,69.0,5.1e-21,7.9e-18,0.2,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_421107_3/109-289,Capsule_1.k141_421107_3,295,124.3,1.4e-34,3.5,181,63.5,2.3e-19,3.5e-16,0.4,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_416565_12/22-187,Capsule_1.k141_416565_12,295,121.8,8.2e-34,2.5,166,64.2,1.4e-19,2.2e-16,0.1,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_416565_12/109-289,Capsule_1.k141_416565_12,295,121.8,8.2e-34,2.5,181,64.9,8.4e-20,1.3e-16,0.4,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
Capsule_1.k141_390588_11/29-147,Capsule_1.k141_390588_11,288,117.2,2e-32,13.9,119,58.0,1.1e-17,1.7e-14,0.6,workflow/out/dsrAB_hmmer/domtbl/Capsule_1_dsrAB_bact.domtblout
