UEPQ01.62.1_14/21-362,UEPQ01.62.1_14,484,239.2,4.1e-70,1.0,342,238.8,5e-73,5.4e-70,1.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
UEPQ01.62.1_13/63-344,UEPQ01.62.1_13,439,210.7,1.6e-61,4.2,282,169.0,6.2e-52,6.8e-49,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
OWXA01.5389.1_2/20-361,OWXA01.5389.1_2,382,236.9,1.4e-69,0.9,342,236.4,1.3e-72,1.9e-69,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OWXA01_dsrAB_arch.domtblout
UPFD01.8591.1_3/20-361,UPFD01.8591.1_3,382,240.2,4.8e-70,0.6,342,239.8,3.6e-73,6.4e-70,0.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPFD01_dsrAB_arch.domtblout
UPFD01.8591.1_2/4-418,UPFD01.8591.1_2,438,210.3,5.3e-61,0.5,415,206.3,4.8e-63,8.5e-60,0.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPFD01_dsrAB_arch.domtblout
UPMZ01.5950.1_6/8-336,UPMZ01.5950.1_6,352,262.2,1.3e-76,0.1,329,261.9,1.2e-79,1.6e-76,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPMZ01_dsrAB_arch.domtblout
UPMZ01.5950.1_5/4-307,UPMZ01.5950.1_5,397,250.9,3.4e-73,3.7,304,219.8,6.3e-67,8.5e-64,0.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPMZ01_dsrAB_arch.domtblout
OYMM01.161.1_2/20-361,OYMM01.161.1_2,382,236.2,2.7e-70,0.8,342,235.8,7.6e-73,3.6e-70,0.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYMM01_dsrAB_arch.domtblout
OYMM01.161.1_3/4-420,OYMM01.161.1_3,440,210.5,1.6e-62,0.3,417,206.4,5.9e-64,2.8e-61,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYMM01_dsrAB_arch.domtblout
UEYD01.35306.1_1/33-280,UEYD01.35306.1_1,281,157.6,3.1e-45,0.9,248,156.8,3.3e-48,5.3e-45,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEYD01_dsrAB_arch.domtblout
OPSF01.12557.1_1/62-398,OPSF01.12557.1_1,428,207.9,1.9e-60,0.1,337,197.7,1.6e-60,2.3e-57,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OPSF01_dsrAB_arch.domtblout
QWCE01.34300.1_2/1-365,QWCE01.34300.1_2,396,242.1,3e-70,0.1,365,241.9,2.1e-73,3.5e-70,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/QWCE01_dsrAB_arch.domtblout
QWCE01.3417.1_6/21-362,QWCE01.3417.1_6,484,239.2,2.3e-69,1.0,342,238.8,1.8e-72,3e-69,1.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/QWCE01_dsrAB_arch.domtblout
QWCE01.3417.1_7/63-344,QWCE01.3417.1_7,439,210.7,9.1e-61,4.2,282,169.0,2.2e-51,3.8e-48,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/QWCE01_dsrAB_arch.domtblout
QWCE01.143185.1_1/6-181,QWCE01.143185.1_1,204,134.8,8e-38,5.0,176,134.5,6e-41,1e-37,5.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/QWCE01_dsrAB_arch.domtblout
QWCE01.148739.1_1/8-192,QWCE01.148739.1_1,193,123.8,1.8e-34,0.0,185,123.6,1.2e-37,2.1e-34,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/QWCE01_dsrAB_arch.domtblout
QWCE01.141726.1_2/4-113,QWCE01.141726.1_2,126,109.3,4.4e-30,0.0,110,109.1,2.8e-33,4.8e-30,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/QWCE01_dsrAB_arch.domtblout
OWCY01.6912.1_2/20-361,OWCY01.6912.1_2,382,242.0,1.2e-70,0.6,342,241.5,9e-74,1.7e-70,0.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OWCY01_dsrAB_arch.domtblout
OWCY01.6912.1_3/6-418,OWCY01.6912.1_3,438,210.1,5.2e-61,0.2,413,206.1,4.8e-63,8.8e-60,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OWCY01_dsrAB_arch.domtblout
OWCY01.44532.1_1/21-270,OWCY01.44532.1_1,273,142.2,1.8e-40,2.6,250,141.8,1.3e-43,2.4e-40,2.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OWCY01_dsrAB_arch.domtblout
ORRJ01.22585.1_1/2-338,ORRJ01.22585.1_1,340,232.9,4.2e-68,3.5,337,232.7,3.7e-71,4.9e-68,3.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORRJ01_dsrAB_arch.domtblout
ORRJ01.13417.1_2/6-418,ORRJ01.13417.1_2,438,205.8,6.6e-60,0.4,413,201.8,8.5e-62,1.1e-58,0.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORRJ01_dsrAB_arch.domtblout
UERO01.20183.1_1/63-344,UERO01.20183.1_1,439,210.7,2.8e-61,4.2,282,169.0,7.9e-52,1.2e-48,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UERO01_dsrAB_arch.domtblout
UERO01.11922.1_1/2-214,UERO01.11922.1_1,336,144.9,2.3e-41,0.6,213,144.6,2e-44,2.9e-41,0.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UERO01_dsrAB_arch.domtblout
OPAP01.30399.1_1/2-185,OPAP01.30399.1_1,202,134.5,1.8e-38,1.3,184,134.2,1.3e-41,2.2e-38,1.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OPAP01_dsrAB_arch.domtblout
OURY01.49778.1_1/1-225,OURY01.49778.1_1,278,193.7,6e-56,0.3,225,193.1,5.5e-59,9.1e-56,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OURY01_dsrAB_arch.domtblout
OYXC01.9658.1_1/19-265,OYXC01.9658.1_1,278,139.6,5.3e-40,0.9,247,139.2,5.5e-43,7.3e-40,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYXC01_dsrAB_arch.domtblout
OYXC01.9658.1_2/2-211,OYXC01.9658.1_2,230,117.1,3.6e-33,3.0,210,116.3,4.6e-36,6.2e-33,3.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYXC01_dsrAB_arch.domtblout
USZA01.13236.1_3/52-401,USZA01.13236.1_3,523,234.7,3.8e-68,0.6,350,234.3,2.6e-71,5e-68,0.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/USZA01_dsrAB_arch.domtblout
USZA01.41154.1_2/12-171,USZA01.41154.1_2,293,102.5,3.6e-28,0.0,160,102.1,2.4e-31,4.6e-28,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/USZA01_dsrAB_arch.domtblout
UZLQ01.611.1_9/10-349,UZLQ01.611.1_9,471,238.5,4.8e-70,1.3,340,238.1,5.7e-73,6.1e-70,1.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UZLQ01_dsrAB_arch.domtblout
UZLQ01.611.1_10/63-344,UZLQ01.611.1_10,439,210.7,1.2e-61,4.2,282,169.0,4.5e-52,4.9e-49,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UZLQ01_dsrAB_arch.domtblout
UPRH01.19723.1_1/21-362,UPRH01.19723.1_1,484,239.2,9.5e-70,1.0,342,238.8,7.9e-73,1.3e-69,1.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPRH01_dsrAB_arch.domtblout
UPMW01.3186.1_7/21-361,UPMW01.3186.1_7,382,225.3,1.8e-65,0.8,341,224.9,1.3e-68,2.4e-65,0.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPMW01_dsrAB_arch.domtblout
UPMW01.3186.1_8/4-420,UPMW01.3186.1_8,438,211.7,2.3e-61,0.4,417,208.1,1.6e-63,2.9e-60,0.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPMW01_dsrAB_arch.domtblout
OYQB01.459.1_2/12-336,OYQB01.459.1_2,358,278.0,8.3e-83,0.5,325,277.6,8.6e-86,1.1e-82,0.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYQB01_dsrAB_arch.domtblout
OYQB01.459.1_1/3-366,OYQB01.459.1_1,399,249.5,3.4e-74,0.1,364,249.1,3.5e-77,4.5e-74,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYQB01_dsrAB_arch.domtblout
OYQB01.5101.1_1/17-211,OYQB01.5101.1_1,214,134.4,2.1e-39,0.1,195,133.9,2.4e-42,3.1e-39,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYQB01_dsrAB_arch.domtblout
CAAELL01.26.1_13/18-361,CAAELL01.26.1_13,382,235.9,7.3e-71,0.9,344,235.5,2.5e-73,9.7e-71,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/CAAELL01_dsrAB_arch.domtblout
CAAELL01.26.1_14/5-399,CAAELL01.26.1_14,437,204.9,1.8e-61,0.4,395,201.2,5.9e-63,2.3e-60,0.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/CAAELL01_dsrAB_arch.domtblout
UPMM01.15656.1_2/4-419,UPMM01.15656.1_2,438,210.3,5.2e-61,0.3,416,207.1,2.6e-63,5.1e-60,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPMM01_dsrAB_arch.domtblout
ORIF01.7405.1_1/14-339,ORIF01.7405.1_1,361,280.2,9.3e-83,0.6,326,279.8,9.4e-86,1.2e-82,0.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORIF01_dsrAB_arch.domtblout
ORIF01.8035.1_2/4-370,ORIF01.8035.1_2,396,254.4,5.7e-75,0.1,367,254.0,6.1e-78,7.9e-75,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORIF01_dsrAB_arch.domtblout
ORIF01.8853.1_1/4-394,ORIF01.8853.1_1,414,204.6,6.9e-60,0.8,391,200.5,8.8e-62,1.1e-58,0.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORIF01_dsrAB_arch.domtblout
OYKH01.90.1_1/21-362,OYKH01.90.1_1,484,239.2,2.3e-71,1.0,342,238.8,5.6e-74,3e-71,1.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYKH01_dsrAB_arch.domtblout
OYKH01.90.1_2/39-319,OYKH01.90.1_2,414,202.2,3.4e-60,3.5,281,169.1,6.8e-53,3.6e-50,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYKH01_dsrAB_arch.domtblout
OYKH01.1193.1_1/1-201,OYKH01.1193.1_1,211,169.2,3.2e-50,0.5,201,169.0,7.1e-53,3.8e-50,0.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYKH01_dsrAB_arch.domtblout
OYKH01.3199.1_1/22-192,OYKH01.3199.1_1,192,119.0,4.8e-35,0.0,171,118.8,1.1e-37,5.7e-35,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYKH01_dsrAB_arch.domtblout
CABRAA01.133.1_8/12-350,CABRAA01.133.1_8,363,277.4,2.3e-83,0.3,339,277.1,6.8e-86,2.8e-83,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/CABRAA01_dsrAB_arch.domtblout
CABRAA01.133.1_7/5-373,CABRAA01.133.1_7,403,235.5,1e-70,0.1,369,235.3,3e-73,1.2e-70,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/CABRAA01_dsrAB_arch.domtblout
OXJK01.30384.1_1/4-183,OXJK01.30384.1_1,184,113.8,2.6e-32,2.2,180,113.0,2.6e-35,4.5e-32,2.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OXJK01_dsrAB_arch.domtblout
UPQN01.3.1_187/18-361,UPQN01.3.1_187,382,235.8,9.6e-69,0.9,344,235.4,7.6e-72,1.3e-68,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPQN01_dsrAB_arch.domtblout
