Stool_1.k141_148814_2/24-212,Stool_1.k141_148814_2,311,166.3,7.8e-48,11.7,189,92.5,1e-28,1.7e-25,2.6,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_bact.domtblout
Stool_1.k141_148814_2/71-288,Stool_1.k141_148814_2,311,166.3,7.8e-48,11.7,218,86.4,7.2e-27,1.2e-23,1.8,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_bact.domtblout
Stool_1.k141_546_17/28-187,Stool_1.k141_546_17,308,141.1,3.3e-40,3.4,160,62.7,1.1e-19,1.7e-16,0.3,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_bact.domtblout
Stool_1.k141_546_17/70-290,Stool_1.k141_546_17,308,141.1,3.3e-40,3.4,221,86.7,6.1e-27,9.9e-24,0.2,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_bact.domtblout
Stool_1.k141_174547_4/22-188,Stool_1.k141_174547_4,295,125.9,1.3e-35,4.5,167,68.3,2.3e-21,3.7e-18,0.2,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_bact.domtblout
Stool_1.k141_174547_4/109-289,Stool_1.k141_174547_4,295,125.9,1.3e-35,4.5,181,66.5,7.8e-21,1.3e-17,0.7,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_bact.domtblout
Stool_1.k141_68535_11/29-147,Stool_1.k141_68535_11,288,117.2,5.7e-33,13.9,119,58.0,3e-18,4.8e-15,0.6,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_bact.domtblout
Stool_1.k141_68535_11/68-281,Stool_1.k141_68535_11,288,117.2,5.7e-33,13.9,214,71.0,3.4e-22,5.5e-19,6.8,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_bact.domtblout
Stool_1.k141_82888_2/24-212,Stool_1.k141_82888_2,310,111.8,2.5e-31,7.6,189,91.1,2.7e-28,4.4e-25,1.6,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_bact.domtblout
Stool_1.k141_82888_2/184-290,Stool_1.k141_82888_2,310,111.8,2.5e-31,7.6,107,31.6,3e-10,4.8e-07,0.4,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_bact.domtblout
