ULIQ01.3585.1_4/33-280,ULIQ01.3585.1_4,287,62.6,2.3e-17,7.5,248,57.1,6.7e-19,1.1e-15,7.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULIQ01_dsrAB_arch.domtblout
ULIQ01.3504.1_1/3-251,ULIQ01.3504.1_1,258,61.8,4e-17,5.5,249,58.3,2.8e-19,4.4e-16,5.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULIQ01_dsrAB_arch.domtblout
ULIQ01.1186.1_1/6-42,ULIQ01.1186.1_1,384,18.8,0.00039,3.5,37,18.8,2.5e-07,0.00039,3.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULIQ01_dsrAB_arch.domtblout
ULIQ01.1186.1_1/53-86,ULIQ01.1186.1_1,384,18.8,0.00039,3.5,34,4.9,0.0039,6.2,2.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULIQ01_dsrAB_arch.domtblout
OXIK01.12265.1_1/16-56,OXIK01.12265.1_1,145,16.2,0.0036,4.2,41,15.7,1.6e-06,0.0051,4.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OXIK01_dsrAB_arch.domtblout
OXIK01.113.1_19/6-34,OXIK01.113.1_19,74,15.9,0.0042,0.4,29,15.1,2.4e-06,0.0073,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OXIK01_dsrAB_arch.domtblout
OXIK01.5540.1_2/6-34,OXIK01.5540.1_2,73,15.9,0.0042,0.3,29,15.3,2.1e-06,0.0064,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OXIK01_dsrAB_arch.domtblout
OYAG01.5718.1_1/28-155,OYAG01.5718.1_1,271,63.5,2.4e-17,6.7,128,47.3,1.3e-15,2e-12,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYAG01_dsrAB_arch.domtblout
OYAG01.5718.1_1/187-265,OYAG01.5718.1_1,271,63.5,2.4e-17,6.7,79,15.4,5.5e-06,0.0086,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYAG01_dsrAB_arch.domtblout
OYAG01.523.1_1/1-107,OYAG01.523.1_1,241,60.2,2.5e-16,4.3,107,29.3,3.3e-10,5.2e-07,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYAG01_dsrAB_arch.domtblout
OYAG01.523.1_1/125-233,OYAG01.523.1_1,241,60.2,2.5e-16,4.3,109,32.5,3.7e-11,5.9e-08,0.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYAG01_dsrAB_arch.domtblout
OYAG01.19150.1_1/21-146,OYAG01.19150.1_1,202,25.5,7.4e-06,16.7,126,19.8,2.6e-07,0.0004,18.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYAG01_dsrAB_arch.domtblout
OYAG01.19150.1_1/118-162,OYAG01.19150.1_1,202,25.5,7.4e-06,16.7,45,7.7,0.0012,1.8,3.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYAG01_dsrAB_arch.domtblout
OYAG01.402.1_4/116-150,OYAG01.402.1_4,496,20.5,0.00025,12.7,35,8.0,0.00093,1.5,4.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYAG01_dsrAB_arch.domtblout
OYAG01.402.1_4/163-249,OYAG01.402.1_4,496,20.5,0.00025,12.7,87,17.2,1.5e-06,0.0024,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYAG01_dsrAB_arch.domtblout
OYAG01.18529.1_1/23-74,OYAG01.18529.1_1,207,18.2,0.0012,2.2,52,18.0,9e-07,0.0014,2.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYAG01_dsrAB_arch.domtblout
OYAG01.1871.1_1/131-165,OYAG01.1871.1_1,514,15.4,0.0083,4.2,35,15.4,5.3e-06,0.0083,4.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYAG01_dsrAB_arch.domtblout
UAKL01.9656.1_1/33-150,UAKL01.9656.1_1,170,49.8,1.4e-13,0.1,118,49.6,1.3e-16,1.7e-13,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UAKL01_dsrAB_arch.domtblout
UAKL01.5726.1_1/35-156,UAKL01.5726.1_1,198,44.4,6.5e-12,0.1,122,44.4,4.9e-15,6.5e-12,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UAKL01_dsrAB_arch.domtblout
UAKL01.11320.1_1/17-124,UAKL01.11320.1_1,133,25.9,2.6e-06,1.1,108,24.9,3.8e-09,5.1e-06,1.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UAKL01_dsrAB_arch.domtblout
UAKL01.3267.1_3/36-96,UAKL01.3267.1_3,99,18.2,0.00053,0.1,61,18.1,4.5e-07,0.00059,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UAKL01_dsrAB_arch.domtblout
UAKL01.10641.1_1/113-149,UAKL01.10641.1_1,190,17.6,0.00083,7.3,37,17.3,7.4e-07,0.00098,7.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UAKL01_dsrAB_arch.domtblout
UAKL01.9281.1_2/27-69,UAKL01.9281.1_2,73,17.4,0.00095,4.5,43,17.2,8.4e-07,0.0011,4.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UAKL01_dsrAB_arch.domtblout
UAKL01.9447.1_1/42-78,UAKL01.9447.1_1,88,15.0,0.005,5.0,37,14.8,4.3e-06,0.0057,5.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UAKL01_dsrAB_arch.domtblout
UEPQ01.62.1_14/21-362,UEPQ01.62.1_14,484,239.2,4.1e-70,1.0,342,238.8,5e-73,5.4e-70,1.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
UEPQ01.62.1_13/8-27,UEPQ01.62.1_13,439,210.7,1.6e-61,4.2,20,8.0,0.0031,3.4,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
UEPQ01.62.1_13/63-344,UEPQ01.62.1_13,439,210.7,1.6e-61,4.2,282,169.0,6.2e-52,6.8e-49,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
UEPQ01.62.1_13/338-406,UEPQ01.62.1_13,439,210.7,1.6e-61,4.2,69,36.1,9.4e-12,1e-08,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
UEPQ01.7341.1_1/563-714,UEPQ01.7341.1_1,861,83.0,7.1e-23,0.6,152,54.5,2.7e-17,2.9e-14,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
UEPQ01.7341.1_1/729-844,UEPQ01.7341.1_1,861,83.0,7.1e-23,0.6,116,26.7,6.7e-09,7.3e-06,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
UEPQ01.135.1_14/32-154,UEPQ01.135.1_14,287,72.9,7.6e-20,2.4,123,44.6,2.6e-14,2.8e-11,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
UEPQ01.135.1_14/172-279,UEPQ01.135.1_14,287,72.9,7.6e-20,2.4,108,28.5,1.9e-09,2.1e-06,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
UEPQ01.17902.1_1/25-151,UEPQ01.17902.1_1,319,56.8,5.6e-15,0.1,127,39.5,9.2e-13,1e-09,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
UEPQ01.17902.1_1/177-214,UEPQ01.17902.1_1,319,56.8,5.6e-15,0.1,38,15.4,1.7e-05,0.019,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
UEPQ01.18.1_38/25-164,UEPQ01.18.1_38,322,50.2,5.6e-13,5.1,140,43.8,4.4e-14,4.8e-11,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
UEPQ01.18.1_38/201-296,UEPQ01.18.1_38,322,50.2,5.6e-13,5.1,96,6.8,0.0068,7.4,2.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPQ01_dsrAB_arch.domtblout
