Stool_1.k141_148814_2/25-164,Stool_1.k141_148814_2,311,100.7,4.6e-28,4.5,140,64.8,2.6e-20,3.2e-17,0.1,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_arch.domtblout
Stool_1.k141_148814_2/176-289,Stool_1.k141_148814_2,311,100.7,4.6e-28,4.5,114,37.2,5.7e-12,7e-09,1.4,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_arch.domtblout
Stool_1.k141_3040_1/166-314,Stool_1.k141_3040_1,453,93.7,5.7e-26,2.2,149,59.2,1.3e-18,1.6e-15,0.2,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_arch.domtblout
Stool_1.k141_3040_1/321-434,Stool_1.k141_3040_1,453,93.7,5.7e-26,2.2,114,35.1,2.5e-11,3.1e-08,0.2,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_arch.domtblout
Stool_1.k141_82888_2/22-289,Stool_1.k141_82888_2,310,93.1,9e-26,3.0,268,91.9,1.7e-28,2.1e-25,3.0,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_arch.domtblout
Stool_1.k141_207349_3/34-298,Stool_1.k141_207349_3,304,89.3,1.3e-24,2.1,265,87.5,3.5e-27,4.4e-24,2.1,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_arch.domtblout
Stool_1.k141_174547_4/22-288,Stool_1.k141_174547_4,295,85.6,1.7e-23,2.9,267,85.0,2.1e-26,2.6e-23,2.9,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_arch.domtblout
Stool_1.k141_546_17/23-164,Stool_1.k141_546_17,308,77.7,4e-21,2.1,142,54.2,4.3e-17,5.3e-14,0.1,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_arch.domtblout
Stool_1.k141_546_17/171-289,Stool_1.k141_546_17,308,77.7,4e-21,2.1,119,23.9,6.3e-08,7.7e-05,0.2,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_arch.domtblout
Stool_1.k141_157904_2/32-154,Stool_1.k141_157904_2,288,76.7,8.4e-21,4.3,123,44.9,2.8e-14,3.4e-11,0.2,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_arch.domtblout
Stool_1.k141_157904_2/172-280,Stool_1.k141_157904_2,288,76.7,8.4e-21,4.3,109,33.1,1e-10,1.3e-07,0.9,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_arch.domtblout
Stool_1.k141_68535_11/27-154,Stool_1.k141_68535_11,288,70.8,5.1e-19,7.2,128,46.6,8.5e-15,1e-11,0.1,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_arch.domtblout
Stool_1.k141_68535_11/172-280,Stool_1.k141_68535_11,288,70.8,5.1e-19,7.2,109,26.5,9.9e-09,1.2e-05,1.2,workflow/out/dsrAB_hmmer/domtbl/Stool_1_dsrAB_arch.domtblout
